合约,交易日,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交金额,结算价,前结算价,品种
IC2401,2023-07-28,4321.57,4332.0,4287.78,4302.95,3680,111013,16285612.73,4317.02,4376.98,IC
IC2402,2023-07-28,3835.45,3892.41,3792.8,3881.45,8935,183781,34775309.89,3897.62,3920.98,IC
IF2401,2023-07-28,1277.45,1283.72,1269.85,1279.59,8342,91701,10185512.35,1278.53,1268.56,IF
IF2402,2023-07-28,790.37,797.42,784.48,788.83,9223,187149,6990114.62,788.89,790.66,IF
IF2403,2023-07-28,4034.73,4057.1,3971.15,4053.09,4042,82514,16732986.24,4045.34,4021.16,IF
IH2401,2023-07-28,3030.09,3091.36,2956.15,3003.89,7496,172678,21821010.8,3009.95,3021.61,IH
IC2401,2023-07-31,4349.26,4390.31,4317.42,4351.58,9994,56864,44237996.13,4334.04,4343.32,IC
IC2402,2023-07-31,3839.75,3847.3,3828.1,3831.79,4907,60947,19471264.67,3836.89,3858.48,IC
IF2401,2023-07-31,1288.07,1294.48,1273.86,1280.22,6161,102205,7869999.96,1279.4,1290.3,IF
IF2402,2023-07-31,807.13,807.38,796.85,805.15,2750,94626,2151535.65,807.97,814.53,IF
IF2403,2023-07-31,3981.2,4026.68,3969.56,4004.27,8387,60017,32845479.76,3995.23,3945.76,IF
IH2401,2023-07-31,3009.82,3045.7,2968.17,2995.11,1903,50335,5973944.17,2986.14,2947.08,IH
IC2401,2023-08-01,4503.07,4556.37,4494.49,4525.03,1603,91115,7194550.61,4538.68,4611.2,IC
IC2402,2023-08-01,3928.57,3955.29,3878.04,3895.6,4518,95138,17677879.83,3890.95,3890.96,IC
IF2401,2023-08-01,1253.95,1254.69,1230.76,1247.51,9967,125269,11882045.72,1241.6,1258.0,IF
IF2402,2023-08-01,813.75,815.32,804.66,812.05,3201,74438,2558602.19,809.89,817.84,IF
IF2403,2023-08-01,4255.14,4279.01,4201.28,4234.53,1090,56120,4604519.58,4241.15,4262.75,IF
IH2401,2023-08-01,3015.97,3061.78,2963.93,3023.04,4061,52079,12631516.0,3016.76,3055.51,IH
IC2401,2023-08-02,4485.86,4500.3,4458.59,4467.46,9992,191548,44297187.62,4461.26,4494.13,IC
IC2402,2023-08-02,3917.38,3969.34,3885.39,3904.73,4471,116408,18033466.85,3909.53,3974.17,IC
IF2401,2023-08-02,1287.17,1316.51,1284.55,1286.17,9416,166308,11678158.42,1289.82,1264.67,IF
IF2402,2023-08-02,814.65,818.39,810.34,813.53,6639,126182,5205455.84,816.38,809.25,IF
IF2403,2023-08-02,4292.08,4392.5,4261.28,4291.51,8691,89891,38920576.49,4286.92,4330.78,IF
IH2401,2023-08-02,3020.06,3020.95,3010.51,3018.83,6167,171450,18604283.53,3020.79,3066.06,IH
IC2401,2023-08-03,4410.59,4506.45,4351.65,4429.37,4773,158535,21404340.99,4410.59,4493.0,IC
IC2402,2023-08-03,3852.33,3883.02,3789.72,3821.31,9260,186831,36000011.9,3823.5,3851.0,IC
IF2401,2023-08-03,1312.49,1322.06,1289.46,1311.98,7489,124723,9579849.71,1316.02,1307.68,IF
IF2402,2023-08-03,794.93,822.83,775.47,799.94,2353,173592,1855406.52,800.28,808.17,IF
IF2403,2023-08-03,4237.81,4292.06,4183.07,4250.17,8091,133852,32698931.27,4236.07,4255.65,IF
IH2401,2023-08-03,2990.07,2995.54,2917.33,2967.18,3072,154832,9417030.52,2981.44,2937.76,IH
IC2401,2023-08-04,4421.42,4422.16,4278.67,4413.61,1633,192347,7473216.79,4409.16,4457.18,IC
IC2402,2023-08-04,3722.76,3725.64,3680.66,3713.14,6216,93569,22406480.35,3710.04,3711.32,IC
IF2401,2023-08-04,1348.8,1366.59,1337.0,1351.94,4041,189918,5527274.52,1350.45,1326.16,IF
IF2402,2023-08-04,789.85,791.79,787.1,790.02,3944,184806,3125104.0,786.78,789.41,IF
IF2403,2023-08-04,4320.74,4326.55,4239.75,4318.79,8317,129132,36333714.1,4335.63,4266.55,IF
IH2401,2023-08-04,2958.61,3001.77,2941.85,2962.45,9068,74052,26714666.66,2974.39,2988.68,IH
IC2401,2023-08-07,4433.27,4436.8,4390.11,4412.16,1400,194262,6270480.48,4406.68,4482.01,IC
IC2402,2023-08-07,3687.61,3788.36,3643.46,3708.85,5080,102387,18615620.51,3708.43,3731.53,IC
IF2401,2023-08-07,1350.38,1360.55,1337.95,1359.92,1405,96529,1915860.18,1363.72,1358.0,IF
IF2402,2023-08-07,790.38,799.88,790.2,792.9,1123,106235,894719.99,790.15,798.08,IF
IF2403,2023-08-07,4212.16,4248.27,4164.3,4223.32,2491,145194,10662946.78,4234.14,4279.34,IF
IH2401,2023-08-07,2989.57,3044.08,2955.18,3001.54,7599,150311,22429770.11,3016.03,3015.84,IH
IC2401,2023-08-08,4242.9,4339.58,4186.9,4266.33,2947,166994,13032994.18,4283.68,4258.64,IC
IC2402,2023-08-08,3652.67,3691.81,3591.96,3618.84,1606,121832,5635415.56,3616.7,3656.7,IC
IF2401,2023-08-08,1390.61,1399.71,1386.91,1387.73,1918,128295,2684945.6,1391.94,1375.52,IF
IF2402,2023-08-08,802.64,805.69,799.25,803.75,7676,71220,6272437.67,806.74,811.56,IF
IF2403,2023-08-08,4100.06,4176.48,4042.92,4113.67,6315,69919,25272578.28,4116.17,4174.1,IF
IH2401,2023-08-08,3009.86,3029.67,2992.79,3016.04,8023,120564,24186497.6,3014.68,2967.48,IH
IC2401,2023-08-09,4261.61,4281.17,4208.66,4249.48,2488,139670,10076429.31,4241.92,4242.06,IC
IC2402,2023-08-09,3578.54,3618.33,3550.75,3603.58,3649,147771,13719637.48,3603.1,3656.14,IC
IF2401,2023-08-09,1390.79,1394.2,1384.02,1391.27,9044,158129,12152010.64,1390.1,1395.25,IF
IF2402,2023-08-09,775.77,783.57,769.91,771.22,1778,145746,1376855.6,772.04,784.51,IF
IF2403,2023-08-09,4002.96,4030.5,3981.14,4011.11,6825,111021,28667822.24,4021.85,4057.0,IF
IH2401,2023-08-09,3039.07,3047.72,3029.7,3045.98,6269,53755,19344397.06,3048.25,3009.39,IH
IC2401,2023-08-10,4202.61,4236.1,4176.03,4231.88,2409,107663,9916232.07,4247.44,4218.64,IC
IC2402,2023-08-10,3579.26,3627.55,3525.11,3601.69,5042,171350,18360631.14,3595.72,3595.42,IC
IF2401,2023-08-10,1402.72,1406.17,1373.96,1398.48,1577,164800,2111009.27,1399.81,1408.19,IF
IF2402,2023-08-10,773.96,789.0,771.21,774.21,3778,69635,3024798.49,777.47,787.85,IF
IF2403,2023-08-10,4081.02,4082.85,4029.02,4073.93,8859,176855,34582123.33,4076.08,4002.9,IF
IH2401,2023-08-10,3092.0,3105.27,3087.81,3089.37,5064,69773,16175329.63,3090.27,3103.02,IH
IC2401,2023-08-11,4343.01,4368.7,4303.37,4323.62,5101,185323,21203422.6,4310.93,4264.78,IC
IC2402,2023-08-11,3550.09,3595.37,3529.7,3556.66,7117,65817,25477097.4,3544.6,3596.36,IC
IF2401,2023-08-11,1398.53,1401.75,1389.26,1398.54,1461,182429,2145257.58,1392.6,1403.26,IF
IF2402,2023-08-11,775.89,778.02,764.21,774.31,2964,131816,2197885.82,775.13,770.59,IF
IF2403,2023-08-11,4178.36,4234.19,4146.75,4156.5,2549,179439,10830696.94,4160.47,4225.83,IF
IH2401,2023-08-11,3035.75,3079.81,3023.02,3041.66,2339,157546,7134257.38,3054.96,3095.08,IH
IC2401,2023-08-14,4168.43,4266.07,4070.99,4180.33,3923,195361,16119021.0,4185.63,4210.37,IC
IC2402,2023-08-14,3474.6,3514.15,3471.27,3472.74,8456,149342,28741048.21,3461.12,3513.09,IC
IF2401,2023-08-14,1414.69,1436.97,1404.15,1420.54,4487,174089,6152496.61,1415.9,1418.42,IF
IF2402,2023-08-14,772.48,778.8,767.85,772.81,8579,175494,6420485.55,775.96,772.98,IF
IF2403,2023-08-14,4104.33,4190.2,4061.85,4070.75,9225,79104,37913684.42,4069.14,4031.13,IF
IH2401,2023-08-14,3025.65,3067.73,3012.38,3019.36,9663,146000,28074106.4,3027.72,3056.09,IH
IC2401,2023-08-15,4212.42,4247.95,4155.03,4176.99,1847,164853,7374915.27,4167.2,4222.31,IC
IC2402,2023-08-15,3407.11,3490.01,3390.41,3404.6,9200,163943,31702553.16,3405.33,3396.94,IC
IF2401,2023-08-15,1435.86,1461.4,1403.35,1423.66,2918,151237,4193417.87,1419.04,1421.99,IF
IF2402,2023-08-15,812.75,816.01,804.15,808.83,2260,133811,1775775.55,807.79,800.21,IF
IF2403,2023-08-15,3946.05,3964.2,3846.91,3959.84,2059,157923,8110999.53,3963.64,3910.14,IF
IH2401,2023-08-15,2921.12,2942.87,2904.96,2936.76,8253,159839,23089799.31,2946.6,2913.05,IH
IC2401,2023-08-16,4187.42,4211.59,4168.1,4178.26,8956,87162,36131858.32,4172.35,4147.32,IC
IC2402,2023-08-16,3432.29,3444.65,3375.54,3412.23,3979,155313,13235596.59,3397.42,3392.16,IC
IF2401,2023-08-16,1444.57,1463.13,1437.53,1441.34,2507,173664,3636689.5,1446.4,1423.44,IF
IF2402,2023-08-16,792.61,808.08,773.95,791.66,5724,145922,4533148.76,795.27,792.04,IF
IF2403,2023-08-16,4158.24,4264.2,4112.52,4156.07,4500,136693,18770924.39,4150.12,4193.6,IF
IH2401,2023-08-16,3039.67,3088.02,3033.92,3035.78,5877,131092,18022109.33,3050.79,2993.67,IH
IC2401,2023-08-17,4199.44,4211.39,4115.58,4172.12,9325,183797,37023389.25,4190.36,4167.47,IC
IC2402,2023-08-17,3293.39,3319.14,3256.33,3296.38,2099,193647,7036394.91,3284.06,3304.12,IC
IF2401,2023-08-17,1459.69,1462.48,1447.27,1449.94,8032,76681,11796900.25,1451.22,1473.56,IF
IF2402,2023-08-17,786.56,796.29,771.88,777.71,9485,141372,7195157.9,778.91,783.7,IF
IF2403,2023-08-17,4277.6,4310.15,4204.56,4257.26,5058,191287,20796404.56,4243.19,4170.83,IF
IH2401,2023-08-17,2902.13,2961.44,2891.5,2905.83,9149,196521,27001974.6,2913.98,2966.03,IH
IC2401,2023-08-18,4033.43,4039.82,4012.53,4025.05,5028,88519,20932279.64,4027.37,4090.21,IC
IC2402,2023-08-18,3325.36,3345.48,3294.72,3312.36,3894,78047,13380607.3,3310.12,3368.21,IC
IF2401,2023-08-18,1432.72,1441.09,1412.51,1421.6,1660,163735,2282286.17,1424.63,1412.83,IF
IF2402,2023-08-18,774.01,777.51,769.02,776.33,8292,52798,6427205.11,774.0,758.64,IF
IF2403,2023-08-18,4208.08,4264.87,4207.2,4221.64,9071,138771,39399033.6,4216.26,4272.35,IF
IH2401,2023-08-18,2898.3,2911.49,2794.72,2881.97,4387,71752,12065846.98,2891.39,2890.25,IH
IC2401,2023-08-21,3884.06,3892.39,3866.91,3870.0,3289,55720,13107632.34,3870.26,3942.0,IC
IC2402,2023-08-21,3270.2,3283.54,3245.76,3263.63,7650,167385,26139428.96,3266.32,3204.65,IC
IF2401,2023-08-21,1378.14,1395.73,1365.69,1395.56,2557,191713,3518033.45,1399.02,1417.1,IF
IF2402,2023-08-21,761.18,764.85,753.27,757.94,1510,61202,1144199.91,757.13,763.05,IF
IF2403,2023-08-21,4181.98,4190.65,4177.99,4182.57,1965,115206,8013334.94,4197.24,4212.74,IF
IH2401,2023-08-21,2903.29,2910.28,2874.44,2908.44,1860,129105,5586785.36,2896.04,2925.32,IH
IC2401,2023-08-22,3800.18,3858.87,3770.05,3823.39,5864,198041,23012076.95,3836.11,3760.58,IC
IC2402,2023-08-22,3223.82,3276.61,3156.48,3210.96,9389,84684,30464290.68,3210.86,3211.14,IC
IF2401,2023-08-22,1422.56,1425.15,1408.47,1414.73,5056,71698,7159349.31,1415.76,1403.05,IF
IF2402,2023-08-22,781.9,792.52,776.61,781.45,7713,151440,5981529.73,779.2,790.8,IF
IF2403,2023-08-22,4308.94,4410.08,4249.11,4325.83,8391,121805,36403322.98,4322.59,4404.54,IF
IH2401,2023-08-22,2921.43,2935.89,2898.63,2915.1,8606,153581,24484230.92,2911.29,2894.37,IH
IC2401,2023-08-23,3811.32,3842.59,3773.31,3784.7,5511,111589,21050633.18,3800.89,3846.57,IC
IC2402,2023-08-23,3124.39,3206.84,3076.65,3125.3,4439,164406,13713172.31,3116.94,3120.02,IC
IF2401,2023-08-23,1398.08,1414.66,1397.78,1404.68,4665,127628,6748859.84,1404.38,1429.51,IF
IF2402,2023-08-23,787.23,790.49,781.34,782.05,3940,175953,3053399.76,782.04,796.21,IF
IF2403,2023-08-23,4199.93,4271.02,4167.12,4172.09,3623,185584,14442613.3,4162.83,4237.34,IF
IH2401,2023-08-23,2855.88,2893.83,2842.13,2860.24,8190,76651,23388053.28,2871.66,2895.49,IH
IC2401,2023-08-24,3677.71,3696.21,3633.16,3688.89,3199,85469,12331235.9,3693.07,3648.65,IC
IC2402,2023-08-24,3084.58,3127.27,3074.26,3099.25,6504,86287,20963428.63,3114.22,3167.08,IC
IF2401,2023-08-24,1484.52,1507.96,1471.13,1488.78,9569,199714,13773613.81,1482.34,1469.52,IF
IF2402,2023-08-24,766.49,773.22,758.78,760.78,2272,193313,1720769.08,763.66,754.91,IF
IF2403,2023-08-24,4062.67,4101.42,4057.36,4060.29,4783,172008,19555776.81,4048.03,4006.19,IF
IH2401,2023-08-24,2988.08,3029.77,2945.0,2971.71,7152,76804,21551459.34,2982.77,3005.39,IH
IC2401,2023-08-25,3871.34,3958.68,3824.38,3842.35,4401,181488,17212611.58,3829.81,3858.86,IC
IC2402,2023-08-25,3070.27,3116.63,3034.36,3092.18,9650,132447,30445665.66,3082.94,3074.65,IC
IF2401,2023-08-25,1466.44,1494.4,1460.92,1472.91,9515,69311,14588299.76,1468.44,1446.67,IF
IF2402,2023-08-25,754.85,764.15,744.76,753.4,5030,155749,3617541.23,754.22,758.04,IF
IF2403,2023-08-25,3827.11,3903.08,3766.69,3842.91,2336,122776,8676507.53,3855.18,3892.2,IF
IH2401,2023-08-25,2996.69,3037.71,2960.22,2993.79,6583,191264,18971215.04,3006.53,2952.36,IH
IC2401,2023-08-28,3797.5,3811.12,3754.32,3802.9,1153,160649,4223835.37,3800.49,3789.28,IC
IC2402,2023-08-28,3120.91,3140.63,3060.58,3119.93,9139,166724,28128339.74,3125.57,3139.75,IC
IF2401,2023-08-28,1457.33,1486.98,1446.61,1449.12,9237,56334,13792110.36,1452.9,1476.58,IF
IF2402,2023-08-28,756.81,773.89,751.28,754.01,5515,91242,4098213.84,750.52,754.07,IF
IF2403,2023-08-28,3865.2,3918.88,3812.88,3884.91,4813,129750,18523078.72,3872.98,3883.04,IF
IH2401,2023-08-28,3037.94,3038.29,3012.94,3037.25,6947,102811,20058464.36,3046.58,3044.88,IH
IC2401,2023-08-29,3757.11,3801.66,3747.05,3786.27,9864,107292,38946770.62,3799.74,3829.57,IC
IC2402,2023-08-29,3075.65,3130.55,3029.44,3089.22,7477,101123,23287296.51,3088.0,3095.59,IC
IF2401,2023-08-29,1497.72,1498.37,1486.1,1491.38,7809,125143,11068467.72,1490.56,1516.24,IF
IF2402,2023-08-29,724.55,736.06,713.17,728.29,6430,130780,4577536.7,731.2,744.37,IF
IF2403,2023-08-29,3838.39,3856.74,3816.15,3820.91,5854,86214,22848760.4,3838.12,3850.28,IF
IH2401,2023-08-29,2976.77,3000.2,2970.31,2994.74,7586,136936,22508437.18,2988.35,2956.12,IH
IC2401,2023-08-30,3749.99,3822.85,3709.49,3773.35,5062,114790,19188165.51,3756.79,3725.02,IC
IC2402,2023-08-30,3086.87,3108.2,3079.79,3096.36,7191,154220,21672054.55,3085.28,3040.97,IC
IF2401,2023-08-30,1497.23,1522.93,1456.06,1504.26,3562,182626,5572504.66,1503.43,1489.44,IF
IF2402,2023-08-30,736.24,747.08,731.04,733.48,6887,189634,5264505.67,731.24,728.82,IF
IF2403,2023-08-30,3909.11,3949.66,3871.35,3916.04,4327,114014,17771547.78,3917.38,3982.73,IF
IH2401,2023-08-30,3078.3,3081.14,3030.56,3046.09,3283,131973,9554204.36,3060.84,3062.99,IH
IC2401,2023-08-31,3809.58,3848.52,3803.69,3834.27,5821,67519,22474420.76,3834.46,3891.79,IC
IC2402,2023-08-31,3144.63,3188.11,3122.64,3145.89,7836,110499,25070510.26,3149.37,3173.96,IC
IF2401,2023-08-31,1488.32,1505.35,1479.75,1493.03,4510,60605,6741437.66,1487.14,1480.26,IF
IF2402,2023-08-31,741.51,748.55,728.45,732.9,5257,85452,3736825.97,731.29,742.32,IF
IF2403,2023-08-31,3888.73,3904.21,3784.98,3873.48,7009,147379,26047607.24,3859.92,3799.8,IF
IH2401,2023-08-31,3036.2,3075.81,3021.87,3032.94,3949,198381,12536852.62,3046.11,3083.71,IH
IC2401,2023-09-01,3917.0,3951.81,3870.2,3920.78,1194,199652,4607186.65,3921.72,3888.98,IC
IC2402,2023-09-01,3154.05,3174.23,3116.56,3173.02,5211,62979,16542063.22,3169.38,3188.02,IC
IF2401,2023-09-01,1521.11,1538.75,1516.41,1521.87,5730,73014,8584988.96,1521.24,1520.02,IF
IF2402,2023-09-01,771.14,772.68,759.57,766.36,2210,91828,1701563.85,767.86,760.01,IF
IF2403,2023-09-01,3941.85,3960.54,3883.53,3938.43,6793,176357,25941144.69,3954.17,3923.64,IF
IH2401,2023-09-01,2930.55,2939.05,2905.97,2918.48,4417,194288,12637654.44,2910.66,2926.67,IH
IC2401,2023-09-04,3887.46,3924.25,3877.34,3897.04,4099,109071,15745469.56,3907.39,3869.8,IC
IC2402,2023-09-04,3097.34,3164.58,3082.53,3115.19,5432,63157,17362642.98,3128.32,3115.15,IC
IF2401,2023-09-04,1513.42,1540.78,1511.49,1525.51,5929,179295,9412476.92,1529.13,1509.6,IF
IF2402,2023-09-04,727.77,740.43,727.76,736.78,4434,99849,3264509.21,737.05,730.23,IF
IF2403,2023-09-04,3906.13,3931.04,3863.32,3915.65,4841,122507,19622271.55,3917.98,3933.29,IF
IH2401,2023-09-04,2924.61,2947.97,2875.56,2910.4,3288,177087,10038323.97,2916.01,2889.33,IH
IC2401,2023-09-05,3844.06,3874.24,3835.66,3852.68,4785,155454,19037182.91,3843.6,3886.82,IC
IC2402,2023-09-05,3102.8,3153.32,3045.4,3111.81,3671,199693,11344261.61,3100.31,3038.69,IC
IF2401,2023-09-05,1495.4,1501.36,1491.83,1495.99,7476,91854,11700143.31,1494.61,1489.76,IF
IF2402,2023-09-05,735.25,748.34,733.27,739.13,8400,69172,6384049.92,737.54,745.57,IF
IF2403,2023-09-05,3895.54,3896.35,3763.17,3862.81,3620,74785,13697998.66,3856.16,3901.51,IF
IH2401,2023-09-05,2901.6,2936.62,2886.06,2915.48,5277,53530,15316370.29,2925.49,2897.56,IH
IC2401,2023-09-06,3821.27,3921.82,3771.52,3832.62,6920,174360,25378141.15,3845.84,3894.62,IC
IC2402,2023-09-06,3173.69,3201.38,3155.19,3177.62,3310,116497,10974368.85,3166.6,3131.4,IC
IF2401,2023-09-06,1489.01,1500.08,1474.38,1481.24,5750,59542,8531304.93,1475.36,1504.85,IF
IF2402,2023-09-06,726.82,729.19,722.16,727.7,2302,68728,1720756.77,726.79,718.65,IF
IF2403,2023-09-06,3811.88,3848.6,3802.4,3833.94,5646,195277,22085399.29,3837.5,3802.37,IF
IH2401,2023-09-06,2990.56,3013.08,2984.67,2986.14,8284,102913,25212544.32,2991.72,2946.19,IH
IC2401,2023-09-07,3968.15,3995.1,3945.47,3993.23,2987,198188,12062141.52,4002.19,3982.43,IC
IC2402,2023-09-07,3125.43,3187.39,3118.72,3150.26,9404,104946,29075774.39,3155.58,3187.44,IC
IF2401,2023-09-07,1499.56,1534.53,1489.21,1510.42,2726,180414,3930197.61,1516.09,1545.68,IF
IF2402,2023-09-07,733.66,740.26,717.6,724.52,7525,54424,5639639.12,721.92,709.73,IF
IF2403,2023-09-07,3851.8,3869.27,3791.22,3857.37,1259,85428,4829665.46,3865.46,3879.57,IF
IH2401,2023-09-07,2868.98,2888.9,2827.67,2887.31,7659,122385,21785261.09,2898.74,2867.97,IH
IC2401,2023-09-08,3989.44,4025.6,3926.0,3968.09,1985,129050,7803961.12,3979.3,4012.24,IC
IC2402,2023-09-08,3151.34,3162.58,3143.7,3161.88,2318,69837,7065046.38,3152.86,3149.01,IC
IF2401,2023-09-08,1517.26,1522.09,1499.08,1518.17,1001,171774,1567338.76,1522.05,1548.62,IF
IF2402,2023-09-08,706.78,722.98,704.76,709.27,7065,173716,4965764.46,710.06,713.32,IF
IF2403,2023-09-08,3794.83,3838.98,3744.96,3803.1,2053,150057,7849963.45,3814.91,3842.98,IF
IH2401,2023-09-08,2779.65,2806.54,2722.67,2792.1,1972,138902,5492098.85,2792.15,2747.75,IH
IC2401,2023-09-11,3955.96,4003.02,3910.13,3990.67,9077,74127,36332192.02,3992.36,3922.24,IC
IC2402,2023-09-11,3280.8,3322.28,3273.07,3307.07,3977,71132,13753439.68,3304.14,3287.39,IC
IF2401,2023-09-11,1511.0,1525.74,1495.25,1511.35,4046,133870,5834209.29,1515.25,1508.71,IF
IF2402,2023-09-11,693.83,695.96,688.42,692.75,7399,97112,5343661.81,692.12,679.01,IF
IF2403,2023-09-11,3749.75,3798.31,3722.97,3754.61,1979,126023,7547785.28,3764.33,3826.35,IF
IH2401,2023-09-11,2752.48,2770.78,2684.81,2736.98,3150,136246,8698683.72,2747.71,2792.2,IH
IC2401,2023-09-12,3890.39,3918.36,3850.08,3878.33,7244,65584,29047696.13,3888.23,3862.7,IC
IC2402,2023-09-12,3253.51,3278.29,3233.89,3257.63,8220,199022,26289775.22,3242.42,3281.78,IC
IF2401,2023-09-12,1495.48,1534.34,1487.58,1502.31,8210,118335,12524073.03,1508.96,1513.16,IF
IF2402,2023-09-12,721.77,725.35,711.96,716.33,9756,50034,6844378.54,715.74,709.53,IF
IF2403,2023-09-12,3829.2,3868.72,3742.9,3811.71,3757,151520,14993942.27,3816.61,3885.4,IF
IH2401,2023-09-12,2740.89,2764.69,2705.42,2727.55,5894,133795,15453621.6,2740.13,2725.88,IH
IC2401,2023-09-13,3924.95,3927.8,3899.86,3916.88,2633,61874,10200552.54,3901.74,3835.07,IC
IC2402,2023-09-13,3260.01,3283.6,3244.99,3245.7,4697,80745,14551578.84,3237.94,3289.17,IC
IF2401,2023-09-13,1496.96,1501.33,1469.67,1479.37,9376,77497,13468090.12,1473.6,1450.28,IF
IF2402,2023-09-13,713.76,714.79,701.25,712.44,1354,98211,1005377.29,712.83,701.1,IF
IF2403,2023-09-13,3811.08,3847.43,3782.64,3829.38,5962,124190,23520331.21,3845.91,3901.66,IF
IH2401,2023-09-13,2803.17,2810.03,2766.67,2794.82,4489,95490,12605033.87,2796.67,2769.4,IH
IC2401,2023-09-14,3939.25,3987.93,3892.73,3956.17,7509,114174,28584762.74,3948.82,4009.21,IC
IC2402,2023-09-14,3221.62,3263.9,3210.9,3221.95,5675,176370,17603833.84,3229.85,3235.03,IC
IF2401,2023-09-14,1442.29,1448.75,1431.43,1434.68,7898,99117,11546375.26,1437.57,1430.75,IF
IF2402,2023-09-14,722.03,734.19,707.5,714.81,9204,180823,6481414.33,712.68,701.59,IF
IF2403,2023-09-14,3861.16,3878.16,3804.18,3854.16,5397,195023,21040160.58,3859.51,3893.62,IF
IH2401,2023-09-14,2677.69,2688.63,2672.45,2683.59,6148,194484,17260564.28,2693.96,2714.52,IH
IC2401,2023-09-15,4072.21,4081.62,4019.49,4065.79,9832,148911,38172460.28,4049.19,4042.57,IC
IC2402,2023-09-15,3179.87,3217.38,3166.14,3180.79,5197,133932,16121720.67,3192.75,3131.82,IC
IF2401,2023-09-15,1425.98,1433.82,1416.96,1423.34,1217,138602,1781666.81,1421.06,1396.33,IF
IF2402,2023-09-15,735.64,741.0,730.23,734.04,9820,72869,7136386.64,732.46,721.38,IF
IF2403,2023-09-15,3792.98,3835.72,3736.73,3790.01,9846,187591,36366781.28,3777.84,3840.3,IF
IH2401,2023-09-15,2722.24,2740.28,2683.56,2738.06,9353,72353,26456599.02,2734.05,2683.37,IH
IC2401,2023-09-18,3965.14,3993.27,3933.51,3983.0,1542,150252,6272359.62,3968.0,3981.42,IC
IC2402,2023-09-18,3263.68,3276.26,3241.53,3246.59,5802,131190,18955102.96,3243.2,3306.05,IC
IF2401,2023-09-18,1431.22,1450.6,1417.75,1439.48,3056,140031,4256314.37,1437.0,1432.47,IF
IF2402,2023-09-18,725.26,736.12,715.73,728.33,7270,149404,5044039.77,730.96,738.41,IF
IF2403,2023-09-18,3650.17,3690.33,3558.57,3624.9,1504,128818,5219879.83,3616.84,3570.95,IF
IH2401,2023-09-18,2762.57,2821.3,2694.18,2766.05,2980,154323,8489467.76,2766.55,2739.71,IH
IC2401,2023-09-19,3945.88,4025.69,3868.95,3957.44,6356,108936,25830550.48,3965.41,3903.87,IC
IC2402,2023-09-19,3366.2,3377.7,3302.57,3360.16,6282,143494,21291604.25,3358.62,3420.26,IC
IF2401,2023-09-19,1434.77,1475.47,1421.21,1455.57,7878,160725,10984139.51,1459.85,1433.94,IF
IF2402,2023-09-19,723.83,730.64,718.05,721.2,2950,167568,2189206.46,720.55,717.05,IF
IF2403,2023-09-19,3640.57,3679.54,3626.36,3644.54,2417,75630,8500825.04,3636.09,3648.03,IF
IH2401,2023-09-19,2785.61,2815.37,2778.03,2782.05,5201,140356,14989408.45,2789.69,2790.41,IH
IC2401,2023-09-20,4070.75,4167.01,4021.51,4039.85,7686,161674,31165481.76,4040.21,3971.21,IC
IC2402,2023-09-20,3285.55,3286.36,3272.15,3286.09,5512,182731,18163488.0,3293.56,3230.3,IC
IF2401,2023-09-20,1510.31,1522.31,1480.83,1499.97,4714,95743,7185987.64,1495.41,1501.67,IF
IF2402,2023-09-20,733.26,740.46,728.8,739.55,5341,182116,3980048.75,740.72,735.69,IF
IF2403,2023-09-20,3635.64,3652.23,3621.78,3650.21,7865,151195,28120076.09,3653.24,3653.49,IF
IH2401,2023-09-20,2689.9,2732.01,2681.27,2722.04,2411,187679,6451297.3,2734.75,2785.63,IH
IC2401,2023-09-21,4122.56,4164.37,4108.72,4158.42,7248,124590,30761377.27,4154.91,4131.26,IC
IC2402,2023-09-21,3316.35,3345.45,3287.01,3329.55,1122,197916,3628642.59,3336.62,3309.34,IC
IF2401,2023-09-21,1500.69,1513.08,1494.2,1505.11,9634,87840,13828626.03,1509.64,1534.18,IF
IF2402,2023-09-21,745.49,750.57,742.85,744.05,5773,199757,4293285.09,742.75,741.53,IF
IF2403,2023-09-21,3648.9,3726.34,3556.76,3704.32,2538,189697,9042494.66,3693.77,3687.9,IF
IH2401,2023-09-21,2772.22,2788.73,2713.64,2749.51,3216,82237,9087903.02,2760.65,2733.36,IH
IC2401,2023-09-22,4190.03,4230.39,4153.37,4196.75,6320,118257,25534426.62,4188.51,4224.71,IC
IC2402,2023-09-22,3318.76,3322.32,3278.87,3305.11,7756,54401,26298671.57,3289.48,3244.08,IC
IF2401,2023-09-22,1480.31,1492.84,1474.17,1481.23,1832,111202,2796529.15,1476.63,1471.06,IF
IF2402,2023-09-22,732.23,734.22,725.92,730.65,5836,71508,4208276.26,732.7,718.58,IF
IF2403,2023-09-22,3663.81,3723.36,3601.74,3667.79,5785,119420,21117614.48,3666.86,3695.64,IF
IH2401,2023-09-22,2678.08,2711.18,2660.89,2694.11,2110,132349,5483147.05,2684.06,2737.52,IH
IC2401,2023-09-25,4368.44,4408.58,4314.03,4344.24,1205,132045,5483840.94,4335.33,4368.45,IC
IC2402,2023-09-25,3262.95,3272.11,3182.38,3252.72,1492,107229,4816995.53,3251.24,3197.75,IC
IF2401,2023-09-25,1468.48,1476.05,1449.31,1472.3,1337,188902,1954705.01,1475.99,1462.2,IF
